75,-1,787.00,126.00,188.00,219.00,1.00,-1,-1,-1
75,-1,598.00,195.00,62.00,76.00,0.95,-1,-1,-1
75,-1,303.00,525.00,179.00,187.00,0.87,-1,-1,-1
75,-1,613.00,577.00,119.00,83.00,0.73,-1,-1,-1
76,-1,473.00,228.00,171.00,488.00,1.00,-1,-1,-1
76,-1,790.00,129.00,185.00,210.00,1.00,-1,-1,-1
76,-1,598.00,195.00,62.00,76.00,0.92,-1,-1,-1
76,-1,302.00,525.00,179.00,188.00,0.85,-1,-1,-1
76,-1,189.00,2.00,483.00,587.00,0.85,-1,-1,-1
76,-1,612.00,577.00,121.00,84.00,0.78,-1,-1,-1
76,-1,999.00,533.00,15.00,59.00,0.73,-1,-1,-1
77,-1,473.00,229.00,171.00,487.00,1.00,-1,-1,-1
77,-1,786.00,125.00,190.00,219.00,1.00,-1,-1,-1
77,-1,598.00,194.00,63.00,76.00,0.96,-1,-1,-1
77,-1,304.00,525.00,177.00,187.00,0.81,-1,-1,-1
77,-1,999.00,532.00,14.00,60.00,0.74,-1,-1,-1
78,-1,473.00,228.00,170.00,487.00,1.00,-1,-1,-1
78,-1,786.00,125.00,191.00,219.00,1.00,-1,-1,-1
78,-1,597.00,194.00,63.00,76.00,0.96,-1,-1,-1
78,-1,303.00,524.00,177.00,188.00,0.77,-1,-1,-1
78,-1,999.00,532.00,15.00,60.00,0.76,-1,-1,-1
78,-1,612.00,647.00,285.00,69.00,0.74,-1,-1,-1
78,-1,615.00,576.00,117.00,85.00,0.71,-1,-1,-1
